Day,target,STOCH_slowk,STOCH_slowd,MACD,MACD_hist,CCI_5,CCI_10,CCI_21,CCI_50,MOM_5,MOM_10,MOM_21,RSI_5,RSI_10,RSI_21,RSI_50
2015-02-25,0.0,25.960352624392346,27.41580161651281,0.44681606994652157,1.1810886014114967,-51.7336611251971,-50.3864424118325,32.833295977641306,3.8660599939771205,-6.309006000000011,2.645004,10.617004000000009,47.18054304006101,50.726811342136635,48.123646007170215,44.46261372230714
2015-02-26,0.0,26.096227092006043,25.31429512778334,0.31002992993188627,0.8354419691174891,-121.32303986436791,-92.91577445293267,18.83844396768345,3.3140207935619608,-8.108001999999999,2.5829929999999877,19.31500299999999,44.251380884279335,49.72014305565858,47.791946607099334,44.35527874366896
2015-02-27,1.0,46.352420656210455,32.80300012420293,1.5875225674710407,1.6903476853253148,166.6666666666659,152.28946540592088,117.25854677830083,65.83600133604081,17.850998000000004,10.218001999999984,31.56199699999999,75.69342046559737,63.23331169473521,53.412063006377274,46.549926792478225
2015-02-28,1.0,68.7788911213283,47.07584628984825,2.6050163026658595,2.1662731364161067,102.95920183688487,145.16130475458777,138.22941329817257,91.1279870461574,15.371002000000004,17.936995999999994,26.50900200000001,76.11435111601917,63.50572747569859,53.54332293063007,46.60364399087999
2015-03-01,1.0,90.78319751119689,68.63816976291186,3.846277271235408,2.7260272839885245,85.12232583741358,133.00079402900062,151.91554705725375,112.14579177863656,21.466994999999997,19.918991000000005,36.78999300000001,81.56324132264388,67.19317777894832,55.346866668240516,47.340934917493
2015-03-02,1.0,94.16900301918884,84.57703055057132,6.008858847508009,3.9108870882089,140.88809609133412,180.6868852542813,229.34062367529359,182.84904060201694,38.20001199999999,31.891005999999976,55.56001199999997,89.42046600773692,74.61562394659214,59.632556078081514,49.204928354262734
2015-03-03,1.0,94.9614878673974,93.30456279926102,8.115895947465077,4.814339350532775,110.33696034331031,162.6169084664211,238.9747584070218,220.70172614091675,45.27600100000001,37.16799900000001,61.86299100000002,91.24022208407543,76.88192460899602,61.158976567193605,49.91046187769242
2015-03-04,0.0,86.11198975500803,91.74749354719808,8.987383157431879,4.548661248399661,59.326845782705604,109.0921229989557,179.7517845492183,189.72484346287806,19.26400700000002,37.115005000000025,53.90701200000001,69.8141544393555,67.34600275295585,57.87882238472795,48.92075745658278
2015-03-05,1.0,78.56971350307657,86.54773037516065,9.813928519571846,4.300165288431702,36.64673998848161,81.94571426899911,150.4687095357861,177.62979301792376,21.91500899999997,37.286010999999974,54.414000999999985,72.68769804521868,68.88304685594278,58.712193595001985,49.28853679151593
2015-03-06,0.0,65.47857323109093,76.7200921630585,10.07405326176621,3.648232024500853,-27.372033157218237,62.66603792768275,125.61003169787982,165.49680332426166,12.520995999999968,33.987990999999965,37.29598999999999,64.1424545578896,65.07273157013266,57.37767496413729,48.886413357924326
2015-03-07,1.0,60.986100926479104,68.34479588688218,10.445283811784378,3.2155700596152172,-23.574085832796367,57.6089864522112,113.566318577395,161.5350307950731,0.5909730000000195,38.790985000000006,18.93997200000001,68.83255031867876,67.14082257515996,58.39449326225844,49.31847327048588
2015-03-08,0.0,52.116960006273565,59.52721138794785,10.464975464228445,2.5882093696474273,53.6581846028793,51.09798875312299,100.16894316960942,153.21779372681317,-7.347992000000033,37.928008999999975,39.52900699999998,63.25792586843843,64.84147358740643,57.616577671833326,49.09024667211599
2015-03-09,1.0,64.2805226100199,59.127861180924164,11.577907232220468,2.96091291011156,166.66666666666453,129.38522058229725,127.82746351692379,185.79015007781828,16.514984999999967,35.77899199999999,55.76399299999997,79.69748209225635,73.04533164899358,61.8813496503862,50.943091929775065
2015-03-10,1.0,70.20047748070618,62.19932003233319,12.489670842673206,3.098141216451438,121.80608599382764,196.46275085811834,140.1033641027426,203.93229208966747,15.582001000000048,37.49701000000002,48.15000900000001,81.18300307098302,73.99694680453143,62.4414806362525,51.19891142226813
2015-03-11,1.0,83.02780340333125,72.50293449801909,13.430149399664174,3.2308958187539254,84.37180874578534,143.2810764640407,126.23494757940644,191.05738840501766,23.656006000000048,36.177002000000016,60.05299400000001,84.26959123646962,76.01539323970229,63.64487186003897,51.74972790821051
2015-03-12,0.0,79.817857711721,77.68204619858612,13.852403455430078,2.922519899615864,57.59752390736317,103.46179565051493,112.93046853820564,176.01626508469553,18.093017999999972,18.683990999999992,54.07099899999997,77.31929702082203,73.24583675853131,62.71981306220904,51.489742501264935
2015-03-13,0.0,70.26715643198249,77.70427251567821,13.306062451196226,1.9009431163056085,-55.69439198154936,42.908217424695124,83.08792606257029,143.02635493495484,10.983001999999999,3.6350099999999657,41.55799899999997,52.99211514647011,62.05895906881429,58.72878768668709,50.34060631754809
2015-03-14,0.0,42.607214799121735,64.23074298094171,12.451008565244422,0.8367113842830438,-125.92134125923357,-5.861623831104003,59.12699178831626,117.11104571834915,-7.721984999999961,8.793000000000006,37.35101300000002,46.05749686908824,58.273137446109104,57.26405148700988,49.905513868304595
2015-03-15,1.0,27.17622341655299,46.68353154921903,11.998814853285069,0.30761413785895186,-66.37950146486946,-1.465563244070043,61.01909955393224,115.17932484958766,-5.367005000000006,10.214996000000042,50.416000000000025,55.55226016696074,61.66631699095719,58.67724013254049,50.47589714985995
2015-03-16,1.0,32.485234957262,34.08955772431221,11.842834698863555,0.12130718674995045,37.861662115270136,41.57299890230685,79.58460712980049,124.8289522814436,-5.78601100000003,17.869995000000017,51.70098899999999,63.11352165372119,64.64271820379665,59.972100375185875,51.00623860035618
2015-03-17,0.0,42.060714486778075,33.907390953530985,11.17978803999921,-0.43339157769151626,19.88999945575949,-4.389349442998415,65.32703894637393,114.69873410286381,-8.848998999999992,9.24401899999998,46.77000399999997,50.185525802423136,58.52603923478294,57.673327712560166,50.339857004535574
2015-03-18,0.0,35.904439534485405,36.81679632617513,8.203079164364794,-2.7280803626607444,-166.66666666666586,-257.35480456913024,-62.67483063683716,41.4288714383739,-29.037994999999967,-18.054992999999968,18.82901000000001,20.32003433172559,36.498847107723115,46.84977171999683,46.76146316454054
2015-03-19,1.0,25.01823586039849,34.32779662722062,6.146682259929094,-3.827581813677156,-98.78659069885984,-184.85674111879456,-109.52361384812333,22.130947732050643,-20.957001000000048,-28.67898600000001,24.502013999999974,28.723571613520804,40.44608085103684,48.45948314865195,47.36656269920197
2015-03-20,1.0,23.465368395869934,28.129347930251242,4.5309890241469475,-4.3546200395674415,-52.078870238979675,-107.17073750616017,-94.4247500678911,32.669599472352395,-24.644012000000032,-30.011017000000038,7.920989999999989,30.352039173441874,41.16675546615602,48.748541897218665,47.47460446256941
2015-03-21,0.0,27.303040055308475,25.2622147705256,3.075970312076606,-4.647711001310226,-53.03201246589891,-90.7357054250067,-116.10440156888703,22.96531310047627,-30.567993,-36.35400400000003,5.761993999999987,28.63476687916321,40.03632743762139,48.15308127542018,47.266701123765245
2015-03-22,1.0,35.84446228684573,28.870956912674682,2.533935807610362,-4.151796404621176,106.72094825346655,-45.22832788001326,-80.76875069534749,41.007210455119434,-17.54501399999998,-26.394012999999973,7.757994999999994,46.16037467596139,47.420174097295494,51.043123414370704,48.329440937484655
2015-03-23,0.0,47.28811977281515,36.81187403832309,1.9830661211184974,-3.762132872890432,109.64611121595233,-21.733552565828685,-60.758985844169345,47.56308518905012,10.44097899999997,-18.597015999999996,-8.930023000000006,44.0799548977034,46.44319021392867,50.587893764575384,48.1771162991719
2015-03-24,0.0,40.054938452470026,41.06250683737694,-0.15790573150184173,-4.722483780408617,-133.96033414765932,-103.2397969713066,-147.36479278912634,-5.965263779458757,-15.333007999999978,-36.290009000000026,-36.10699500000001,22.302871337288302,33.25063399944709,43.52379684293714,45.63343472650961
2015-03-25,1.0,30.417258156476453,39.253438793920516,-1.7854826447343157,-5.080048554912873,-118.32269875582567,-136.94684243664486,-169.13366836172483,-33.98273271827879,-15.551986999999997,-40.19599900000003,-26.89500400000003,23.645317565709316,33.84508918925474,43.75856994602937,45.716698244653436
2015-03-26,1.0,19.184086970323534,29.885427859756643,-2.854035193338234,-4.918880882813433,-49.834738704078546,-92.43083106799456,-121.45923192203674,-18.505040840093947,-11.492996000000005,-42.060989000000006,-27.646010999999987,29.54713661503075,36.29032179692749,44.69488656854388,46.04375550743713
2015-03-27,0.0,26.329439115104957,25.310261413968288,-3.7785923389015466,-4.674750422701396,-32.274372019477624,-74.53855639310596,-104.52207855946328,-19.2976083779912,-20.930983999999995,-38.475997999999976,-25.69398499999997,27.81714587447393,35.35567882636477,44.19757891778953,45.86226332081175
2015-03-28,1.0,36.218453850576985,27.243993312001795,-3.999694702646025,-3.9166822291566996,62.9755618780204,-46.49618620624544,-86.84942651372485,-16.03219847156228,-13.941985999999986,-3.5010070000000155,-23.46298200000001,43.64763892927423,41.75342149400997,46.592561094301935,46.68536127450936
2015-03-29,0.0,36.57564981990301,33.04118092852829,-4.931844466803142,-3.8790655946510535,-62.463458183432195,-83.93683491457446,-100.01832087942445,-38.36946129250139,-2.882003999999995,-18.215011999999973,-31.641006999999973,29.506948956610675,35.02116883554331,43.19006023558943,45.45265253575487
2015-03-30,1.0,43.72708274834076,38.84039547294022,-5.222014538814506,-3.3353885333299336,-86.92219931159877,-75.4864601431349,-93.01190887497384,-41.53565951115802,1.3289950000000204,-14.222991999999977,-42.080993999999976,40.92437487225022,40.13925902252241,45.19557829574419,46.14515051457691
2015-03-31,0.0,35.41468253550631,38.57247170125,-5.653253193081952,-3.0133017500779036,-59.460353540262616,-68.3937402386981,-87.62535868322746,-44.79116800705684,-4.307998999999995,-15.800995,-47.53601100000003,35.9333400081647,37.8657276756789,44.074741372051534,45.73864800561584
2015-04-01,1.0,43.152759401070675,40.76484156163922,-5.683548079552651,-2.4348773092388822,-42.99998843427495,-62.09337855771843,-82.12662055303429,-47.664941464769335,0.2429960000000051,-20.68798799999999,-49.10699500000001,43.83666197816337,41.27714201605058,45.38744438311353,46.185178570940245
2015-04-02,1.0,57.55786425585143,45.37510206414277,-5.185180117903769,-1.5492074780720007,166.66666666666825,72.92599966968626,-51.96039253587393,-29.175766649808224,0.20700100000001953,-13.734984999999966,-41.348998999999964,56.463794525618894,47.3216314385964,47.80695203252983,47.02193139688974
2015-04-03,1.0,77.99216927930246,59.56759764540816,-4.630570608145774,-0.7956783746512044,113.32082496691184,133.9635888560961,-31.44894240529622,-20.101815166374497,11.609008999999986,8.727004999999991,-31.014999999999986,59.1040511496515,48.67023171266073,48.35880589423989,47.2143244135627
2015-04-04,0.0,88.15378326383677,74.56793893299685,-4.193135002402073,-0.28659421512600236,65.7831392381966,99.10439803667626,-30.680928136723228,-25.389092006424203,6.17100499999998,7.5,-28.188004000000035,57.05162512775838,48.02198188514837,48.10535834721134,47.13144021723493
2015-04-05,1.0,91.20539521602905,85.7837825863894,-3.252123778501442,0.523533607019703,109.41127639929753,144.60900589512963,4.570659631891727,-7.549765883071456,16.373992999999984,12.06599399999999,-25.79501300000004,70.96674892663351,55.32254040184953,51.07796513230065,48.1568428905471
2015-04-06,0.0,81.78302785691093,87.0474021122589,-2.8851183150066504,0.7124312564115955,76.70628654680115,105.70877213782853,15.387140053384124,-10.854965062194893,8.220000999999996,8.462997000000001,-35.100982999999985,54.60437143392998,49.59580109232867,48.90177175557505,47.461843953355164
2015-04-07,0.0,60.18492049613315,77.72444785635768,-2.749133506684416,0.6787328517870641,-55.22608541174948,43.50379977835432,-2.2378966891611243,-28.430464701166503,0.17498799999998482,0.38198900000000435,-32.32501199999999,48.301066245474246,47.1407024526115,47.93086270810809,47.14745417988072
2015-04-08,0.0,28.513002595357765,56.82698364946725,-3.26204337473186,0.13265838699169574,-146.97449572332994,-54.06908124738924,-65.77813312399073,-55.986363908797834,-9.300002999999975,2.3090060000000108,-11.277007999999995,32.0055156999766,39.4787686159544,44.64669137634951,46.04917474362652
2015-04-09,0.0,14.374484345410101,34.35746914563364,-3.734095409529914,-0.27151491824508645,-112.90578359864502,-117.52555082309593,-109.99047923264891,-77.40301068026722,-10.021010999999987,-3.8500060000000076,-17.252013999999974,29.92343189439719,38.336478221955865,44.12293571323943,45.86928146426204
2015-04-10,0.0,11.6842954842054,18.190594141657723,-4.667968970587879,-0.9643107834424409,-112.68068360483237,-156.81781459807675,-159.23065005262941,-101.72154568266187,-24.52598599999999,-8.151993000000004,-25.676986999999997,20.504132096718596,32.44399239227354,41.25234527743338,44.85907267657802
2015-04-11,1.0,15.626027143581458,13.894935657732285,-5.3081497837177665,-1.2835932772578627,-83.75868048160774,-130.45750548012322,-149.6485813396965,-103.7628779421914,-18.94000200000002,-10.720001000000025,-23.472992000000005,22.430781906587153,33.164514102956296,41.50458535672905,44.937184662697085
2015-04-12,0.0,14.611266444053053,13.9738630239466,-5.7810534317970905,-1.4051975402697492,-69.8439074123415,-105.3344928015714,-147.6014269228469,-105.63100436058151,-17.026993000000004,-16.85200500000002,-31.80699100000001,21.879785512782618,32.8409991180428,41.349624544361184,44.88325355693483
2015-04-13,0.0,14.40094953418034,14.879414373938248,-7.008324433206269,-2.105974833343142,-159.0395188119393,-129.350627165719,-214.33335180499532,-137.7510098077477,-20.43499700000001,-29.734999999999985,-42.152983999999975,11.576201400920784,24.98962210419578,37.130225667966535,43.344567724078914
2015-04-14,0.0,12.38309411981975,13.798436699351013,-8.322998164416248,-2.7365188516424963,-125.39657681506172,-141.94738646737818,-243.90533724773675,-166.46835431289108,-24.516998,-34.53800899999999,-26.436003999999997,9.070433174913092,22.219613838915702,35.352572896320105,42.64446809659658
2015-04-15,1.0,17.817905714042656,14.867316456014214,-8.885309832293956,-2.639064415616163,-69.12058883837919,-109.43531753077829,-178.98315422606467,-154.23559596415424,-12.239013,-36.76499899999999,-22.364013,26.252644812652203,29.677580671210364,38.03485168631341,43.44707327511564
2015-04-16,1.0,33.31402924640344,21.17167636008858,-8.846490257756074,-2.0801958728626246,11.03889109180233,-60.12893416242095,-116.44139020629713,-130.03965258360503,-7.979003999999975,-26.919005999999996,-19.958999999999975,40.50415944063523,36.534599351740056,40.656680133858394,44.25431259663704
2015-04-17,0.0,40.46735302885995,30.53309599643531,-9.169243784739137,-1.9223595198765508,4.174327537508556,-65.27445478308456,-117.31977771925335,-138.99747573668677,-13.270995999999997,-30.297989,-24.147003000000012,31.397989449939363,32.32923374232838,38.59785898874853,43.493711503975966
2015-04-18,1.0,47.24551867455654,40.34230031660661,-9.279808664458187,-1.6263395196764803,-18.331668290819433,-68.35792789061514,-112.28669737109405,-140.1464033854082,-1.2310030000000154,-21.666000000000025,-29.442001000000005,32.96699376064859,33.042489841123164,38.86858485581583,43.57613052164402
2015-04-19,0.0,40.116741172237056,42.60987095855115,-9.32098821791945,-1.3340152585101936,-16.429118494304475,-51.68702286588679,-94.37855219551822,-130.2646507658018,3.441009000000008,-21.075988999999993,-20.112990999999994,31.529338329702455,32.436618911101185,38.58369173444435,43.47293373564234
2015-04-20,1.0,43.72066290645864,43.69430758441738,-9.085410999486896,-0.8787504320621125,-15.641019128727232,-34.59703698016062,-82.18368330071019,-121.57787861128914,0.7930139999999994,-11.445999,-22.89999400000002,40.25689802335479,35.93452751314309,39.82479997577278,43.83665108066146
2015-04-21,1.0,59.49211763001762,47.77650723623774,-7.948291059125353,0.20669560663954556,166.66666666666592,100.57162701398921,-36.84168815191451,-90.64000162443509,6.6959990000000005,-1.2830049999999744,-8.955001999999979,67.47779043020333,50.801707574455925,45.85957282661718,45.709193989722216
2015-04-22,0.0,73.5722529015324,58.92834447933618,-7.053997350191082,0.8807914524590528,108.78281002387698,169.50253886783844,-13.82086627286485,-74.81971254627864,11.293991000000005,-1.9770049999999912,-13.096008000000012,63.74910295255077,49.49117704141025,45.36894892156665,45.55004685022585
2015-04-23,1.0,89.66713239039557,74.24383430731517,-6.090592599884275,1.4753569622126879,73.85304973211801,127.33585414476445,-8.836479710291146,-71.65067392395144,13.106003000000015,11.875,-16.54299900000001,68.32502653391079,52.34788512219526,46.623012112221645,45.95166091149205
2015-04-24,0.0,75.77267399498585,79.67068642897124,-5.68071610776488,1.508186763465666,15.263055619749887,66.25766027356775,-22.412599952881997,-79.746048542805,8.66799899999998,12.109007999999989,-23.054001,50.29432222979846,45.80732753130798,44.20232853041691,45.179075721580126
2015-04-25,0.0,54.86187261883628,73.43389300140586,-5.6839789802324105,1.2039391127985084,-131.30792390107788,-2.8333693680039924,-45.351342991010526,-91.72473469936966,1.7639920000000018,2.5570060000000012,-27.307007,38.398437464401106,40.52380415751622,42.04941185004912,44.462676682374145
2015-04-26,0.0,31.148836755284204,53.92779445636874,-6.176974826408042,0.5687546132983012,-139.35563529543944,-105.82712804842649,-99.03337936723307,-117.39396302043112,-15.839004000000017,-9.143005000000016,-41.16799899999998,27.006024067773073,34.25923615373339,39.18977167017937,43.459350619719835
2015-04-27,1.0,33.94966264373696,39.98679067261911,-5.706598479948411,0.8313047678063459,-29.499213766548475,-18.75626633912471,-41.11859035705222,-90.05921472212927,-4.889999999999986,6.403991000000019,-26.206008999999995,52.14056406838258,47.12129257418553,44.77414426345152,45.244757841135446
2015-04-28,0.0,45.91219014163454,37.00356318021853,-5.546735467993443,0.7929342238090511,-16.97273498194877,-37.182467931788004,-41.536397497935454,-90.07219471319131,-10.607010000000002,2.498993000000013,-27.324996999999996,45.34612070761232,43.80625049274049,43.32003947626069,44.74288440914239
2015-04-29,0.0,59.093991228724185,46.31861467136519,-5.362025057282352,0.7821157076161134,-1.0014147505900808,-52.92312479924543,-44.01500196795805,-90.28507742412484,-5.460005999999993,3.2079929999999877,-19.214004000000017,45.24516986732895,43.75939611160367,43.299814254737846,44.73594845750995
2015-04-30,1.0,65.57288508400596,56.859688818121526,-4.3315988374114625,1.4500335419896029,158.02513039492618,65.32355099496776,70.49365225739531,-55.7030836248474,9.755005000000011,11.518997000000013,-7.530991,66.03455695331982,55.41394040460052,48.81845042525885,46.59405328040405
2015-05-01,0.0,70.24503109886844,64.97063580386616,-3.799275892072046,1.5858851898632151,90.50093520737944,69.30115701826801,87.05526446446851,-49.98329502717794,12.649001999999996,-3.190002000000021,-3.9930109999999956,55.64637092491191,50.81198328357386,46.93185862062473,45.97363601339454
2015-05-02,1.0,74.44067791452024,70.08619803246484,-3.111487124161414,1.818939166219078,59.58789596707824,71.35755077790753,90.70950312007173,-47.5977627155318,5.643997999999982,0.7539979999999957,-1.6220089999999914,61.02088293159471,53.801089423263946,48.3999791336048,46.48348749980657
2015-05-03,1.0,74.20601179719948,72.96390693686267,-2.1041591706797362,2.261013695760605,122.31832176531104,129.8264506820061,154.6813813880277,-22.188236169801296,14.503006,3.8959959999999967,4.2050020000000075,69.74561136630287,59.063598148104376,51.104142008066454,47.44699058798116
2015-05-04,0.0,78.0748950248916,75.57386157887039,-1.3978574387988658,2.3738523421131803,90.93853964380172,110.55104158356401,137.46904973255397,-15.891303692340609,13.210005999999993,7.75,14.430998999999986,65.23948152557443,57.27406455016721,50.41923472491779,47.23277750925357
2015-05-05,0.0,66.2238967959365,72.83493453934248,-1.0596570911565948,2.169642151804361,-27.145830970927438,50.79725014801121,77.861258646063,-33.00790262161277,-0.02400199999999586,9.731003000000015,16.962005000000005,55.54191443459558,53.388365256455806,48.93059169404821,46.766981573139645
2015-05-06,0.0,39.05101808368706,61.11660330150502,-1.2882849772926477,1.5528114125346466,-109.69762896766814,-14.744505502080235,22.25083843969338,-51.96780622998121,-2.2969970000000046,10.352004999999991,5.949005,39.48751169743053,45.829062666405044,45.82222750941633,45.759403812860626
2015-05-07,1.0,33.341270467981666,46.20539511586838,-0.8502891732420608,1.592645773268187,-34.72623683155825,28.05690564139261,59.928589780571535,-31.20922254256635,2.404007000000007,8.04800499999999,8.76100199999999,57.696936015882116,54.37958921103703,49.81058375130851,47.14376822177375
2015-05-08,1.0,50.01345311989528,40.8019138905213,0.023392304840228917,1.9730618010803813,107.07195822583866,142.20678724690788,142.56626576295773,14.28276867810681,3.5050050000000113,18.00801100000001,20.981003000000015,68.07790044549265,60.38603247218134,52.95446101611264,48.307656134064075
2015-05-09,0.0,71.68439576537317,51.67970645108333,0.5456164337669236,1.9962287440056607,91.21545092400314,123.9162997338627,143.88424866989865,23.49285687472874,2.813996000000003,16.024001999999996,18.475998000000004,62.147754205858874,57.757645933931755,51.892732816686184,47.97234812064693
2015-05-10,0.0,72.09312140163789,64.5969900956354,0.826018945789059,1.8213050048222368,39.1034252231157,66.69014404857191,108.53392624727059,13.238549992709736,4.175003000000004,4.151001000000008,17.695999,57.41943230197069,55.71967637709976,51.079480241520834,47.716753530595206
2015-05-11,1.0,66.84868352073637,70.20873356258244,1.1848298148002812,1.7440926990667671,38.00488368324971,69.90498023092616,112.62837215253617,23.46236651558818,12.376007000000016,10.079010000000011,17.531998000000016,61.82098513522578,57.728681679779314,52.03625753100475,48.05907479548369
2015-05-12,0.0,57.85338781299679,65.59839757845698,1.3690051131446808,1.5426143979289333,-65.94840857308021,50.52351458730598,94.92754066311433,24.772666191913057,3.7779999999999916,6.182006999999999,5.843002999999982,57.63727121473941,56.13887051772946,51.44280252345806,47.87937490542938
2015-05-13,0.0,41.013654356370104,55.23857523003439,1.1199799239484491,1.0348713669861613,-161.107815226735,-14.63718100898562,50.1790264939667,4.413394699075435,-7.486007999999998,-3.981002999999987,2.2010040000000117,41.677569486485076,49.30884208992147,48.79761795448643,47.06646166933279
2015-05-14,1.0,26.840252373844237,41.90243151440368,0.9561457623394745,0.6968297643017494,-118.80459961775885,-49.96199512964713,21.18230638823657,-11.043111791681829,-4.902999999999992,-2.0890039999999885,0.46699499999999716,43.939648471383286,50.09530511975658,49.117880703692904,47.17315686941603
2015-05-15,1.0,24.433535486097657,30.762480738770634,0.8708149432744392,0.48919915618937126,-46.75091683818044,-25.43039262094609,37.15136764837684,2.3795588578661864,-2.691009000000008,1.4839939999999956,6.336991000000012,47.08154687018935,51.127056176997,49.523851322871295,47.3058819061016
2015-05-16,0.0,28.19594255306094,26.48991013766758,0.6782077551947054,0.23727357448771003,-73.81775948896141,-76.11296081861244,15.356442871419352,-6.54105074547396,-6.005005000000011,6.371002000000004,9.763001000000003,40.92352404233793,48.722987582154516,48.64844513574626,47.04680767604844
2015-05-17,1.0,28.30709376048456,26.97885726654769,0.5713480636200359,0.10433110633043235,-17.4647371189075,-71.98333986317917,14.659427384771023,0.6429677035297636,-4.309998000000007,-0.5319980000000157,17.37200899999999,44.94666140043186,49.89311084703724,49.07094901275058,47.178746411189735
2015-05-18,0.0,20.265432128173174,25.589489480572862,0.1880326920031905,-0.2231874122291304,-162.47368916518423,-119.35429819022802,-40.55255374764897,-21.22650081658418,-3.248993000000013,-10.735001000000011,3.842010999999985,30.330518705436045,43.630578192523686,46.78299613532148,46.509344487440444
2015-05-19,0.0,13.647910009913167,20.7401452995236,-0.2086392680043332,-0.4958874977893233,-115.0588844012286,-140.6593636842929,-83.76998613749959,-34.04344364987585,-4.981995000000012,-9.884995000000004,6.092009999999988,26.825399688770133,41.75850398100033,46.05817662195611,46.293893045114075
2015-05-20,1.0,15.981220552346699,16.631520896810983,-0.3518365897423905,-0.5112678556219045,-53.75169543360403,-98.11827387216302,-82.59286131357597,-24.452092592161957,-3.586991000000012,-6.27800000000002,8.210005999999993,41.61521148385848,46.25197633749974,47.55431210018872,46.735414341457926
2015-05-21,1.0,31.38081560389396,20.336648722051248,-0.35424178951157614,-0.4109384443128721,34.553253509316704,-39.37455074246737,-48.181742806520845,-7.730001651625324,-0.8090059999999824,-6.814010999999994,-0.8010099999999909,49.74455469344483,49.04853388253229,48.51433362003715,47.019974505901956
2015-05-22,1.0,61.827610569852595,36.396548908697724,0.04709126240157957,-0.00768431391977311,155.92963353123668,109.96339094286898,32.861956393075914,30.41334983331788,3.546005000000008,-0.7639929999999993,8.269012000000004,69.66747043905347,58.17380224905988,51.99621873416036,48.087937649830515
2015-05-23,0.0,75.54887169000071,56.252432621249056,0.243244710340349,0.15077530721519705,92.81729603413436,127.50944258057807,45.4413950532167,42.46308950222053,5.743988000000002,2.4949949999999887,3.9420010000000048,60.78296209666365,54.94847456329157,50.92947920970897,47.797937025721325
2015-05-24,1.0,86.57348863127459,74.6499902970426,0.560160583109024,0.3741529439870976,80.32888458318799,124.2400996300427,67.88193275902158,58.280209102682505,9.005997000000008,4.024001999999996,0.5950009999999963,67.97952216788593,58.54867040739728,52.37587357767527,48.24694747871822
2015-05-25,0.0,68.90809983325327,77.01015338484284,0.49550863632538267,0.24760079776276506,-9.637985605499107,49.677594040516595,14.80951640808068,39.70314683204611,3.091996000000023,-0.49499499999998875,-1.908003999999977,47.75181311842579,50.30073747983415,49.544189899401644,47.47741592020886
2015-05-26,1.0,53.27524037436074,69.58560961296284,0.43968689298975505,0.15342324354170994,-124.20302208370333,10.459376334026812,-17.204396984591384,32.15377301597534,1.7720029999999838,0.9629970000000014,0.9949949999999887,47.78211634573882,50.31287194062859,49.5486584480433,47.478749615410095
2015-05-27,1.0,31.74947441557723,51.310938207730395,0.40426380755027935,0.09440012648178742,-59.26944483392184,23.812589944863458,-12.177484445301694,44.4584968492747,-3.0650019999999927,0.4810030000000154,7.5010070000000155,48.815687074445044,50.6855023499143,49.678995998269414,47.516627159818334
2015-05-28,1.0,27.442898345001527,37.48920437831314,0.38187519294615413,0.05760920950212978,-54.803977501103404,8.990305294208277,-22.896922978881918,45.37842675258619,-1.463988999999998,4.279999000000004,0.07400499999999965,49.74630557203256,50.99116264403772,49.78095540923641,47.54551905397611
2015-05-29,0.0,26.318471372131256,28.50361471090331,0.33509255537370564,0.008661257543745027,-95.42159509928698,-29.5051008227085,-32.669612539639914,41.08357858127657,-3.8570100000000025,5.148987000000005,-6.767014000000017,47.075739943683125,50.129423349296545,49.517994224027326,47.47894721299649
2015-05-30,0.0,24.452251283545227,26.07120700022598,-0.0046036598795922146,-0.26482796616764226,-166.6666666666647,-156.07560074065046,-107.79517717197008,6.9794007322046925,-3.765000000000015,-0.6730039999999917,-8.486999999999995,26.0557941984587,40.897189828765676,46.42255955265497,46.67720530592947
2015-05-31,0.0,17.72781331292365,22.83284532286669,-0.5223757868173209,-0.6260800744842967,-130.8580553135093,-215.7840911195964,-187.00078982937922,-34.15782158605861,-6.925995,-5.153992000000017,-10.106003000000015,17.73155749185432,34.89171952812094,43.99375792225464,46.010373546618496
2015-06-01,0.0,12.233050219105417,18.13770493852474,-1.501549655081135,-1.2842031541984886,-133.12239768419525,-207.38639485924725,-281.39277727176807,-104.34655408793789,-14.357010000000002,-17.422011999999995,-19.232010000000002,9.237842332128308,25.363731193678017,39.05410958860021,44.51626848977635
2015-06-02,1.0,14.921287292202393,14.960716941410462,-2.022092797964973,-1.4437970376658613,-86.71272416515336,-143.901544693264,-229.75845044537604,-107.66362716612639,-11.60501099999999,-13.068999999999988,-15.309005999999982,26.63613010925245,33.37064906792384,41.772942810559,45.23499863485707
2015-06-03,1.0,22.206150429194853,16.45349598016753,-2.4012182142077165,-1.4583379631268838,-47.396887928531946,-96.9928186881423,-172.88872118453168,-100.78280793933078,-11.22199999999998,-15.079009999999982,-10.503006,27.067396830717165,33.56607194247521,41.84017280402798,45.25285726333081
2015-06-04,0.0,27.36088942598111,21.496109049126094,-2.7945352529823992,-1.4813240015212532,-50.40991121043206,-84.94642163914428,-155.70370157668395,-113.03584531656178,-9.020995999999997,-12.785996000000011,-12.604996,23.325581784463985,31.33663224424344,40.76134498532938,44.92649676855267
2015-06-05,1.0,29.800913960560802,26.455984605245565,-3.020746924353091,-1.366028538313556,-87.84039153146874,-72.17805365666561,-135.38418598446657,-114.61969601879696,-5.238005999999984,-12.164000999999985,-12.652999999999992,28.342452009356826,33.33009274319816,41.40409239572469,45.09021623428991
